id	filename	md5	size	state
c00d5c1f-136f-483f-b1bb-eae5161413bf	f47546cf-89d4-427b-a398-742895405877.FPKM.txt.gz	27c5c4674a853eae7ac7851007b855bc	327555	released
b3767f13-c41b-462e-a5c4-1b9ffcefc994	578d0492-4548-42aa-a13c-c443fc1748b6.FPKM.txt.gz	2f6b494fe311b17a6fc31998030dcc2e	328556	released
ec9cd041-cb47-4f72-aa78-bcc10cfdcae9	9b2d4cdd-a210-47ba-b93b-e42c99889d9c.FPKM.txt.gz	28d0f8109f7be78c10284b75da80ae9d	331407	released
5afe5200-4cbb-496e-a274-0aeb3232eb42	0f47cba6-9b46-4622-8d2f-4a15ef4ec409.FPKM.txt.gz	17151e95a3714ba1949f04d04e7ce952	334670	released
3ae7efbb-0e72-4e53-ad0b-e3cb733a8d8a	2910c609-0fca-40ab-89e0-70c44d4a59f0.FPKM.txt.gz	9610105ef94c89e6676a3b52ff83af52	288477	released
2942866a-b5ab-4118-933a-039901b65d72	97f1f92f-f9ae-44e7-9bae-9da529536c04.FPKM.txt.gz	1abfb84757c65616a80a98f416d84090	324627	released
b2a87829-a36c-4a29-ad0e-bf5c3f72169e	b48449be-c787-41ae-a148-697b38571358.FPKM.txt.gz	d74a6e22632cfa1f54839ba390e59232	318438	released
531b0395-2dff-4a5d-8063-68400f5e83f0	cf7f32fa-03aa-441e-92fb-e2fd5df5bbc0.FPKM.txt.gz	93004d4f3dfb59691cc88bcc82f70786	313236	released
9093fa49-7edb-4589-b7a3-f894c00b2038	9a45149b-50e5-4fa4-b762-ba7478cef7c2.FPKM.txt.gz	07df9507dbbc0209cd99483e4edd08de	330580	released
7b53e4fd-18cb-4ec3-ac79-b04cfebf057e	e85fdff3-625b-4447-b23e-8488f1ccf1ba.FPKM.txt.gz	5b1d09e691351c276bbefd880b1dfa57	328390	released
c72f003b-2615-4a06-a8ed-adfb8e2d8e25	a1e55b8a-fc2a-4d11-bddf-40fc299848b5.FPKM.txt.gz	79c84a75ee0c8719dfb94ad41a78ccb4	311348	released
d1b1b05f-ad5a-4164-a8d0-61fa61ab6648	f455db10-904a-43eb-9392-f5e3d457bac5.FPKM.txt.gz	949d4def36dabce1d429980338f4f8e9	307323	released
c466067c-b472-488b-8699-97766b8d32b1	473d5164-fa52-4b1e-98f8-eae19982c7d1.FPKM.txt.gz	02c174f7f470f9592146d681b3bc58d3	320310	released
0dc459fe-ac56-42af-9c99-3fe3e14bc156	a405cab4-28d0-4cf3-b3c0-2007539002f3.FPKM.txt.gz	1c72cdda457f77d2786f05ed6c47de43	529420	released
e8a0e021-96cd-4ced-b881-da6b31351ac3	a9fd9d1c-348f-41a9-9da2-a72981ef1ae5.FPKM.txt.gz	4cfb598192e85e81390eaae6a8328671	532570	released
5b28c25d-8775-403d-b286-dc88fa3a2d17	bd29f662-4f53-43ce-ad0f-ebcb62546109.FPKM.txt.gz	eb07638d926eaa34b48fc54173b5fce0	565793	released
a79455f9-9215-4323-8adb-85d278525f2d	8489de1a-09c4-447a-8186-bb43e3befccc.FPKM.txt.gz	3eccbe2696caa6981fc94c520228a84f	308691	released
bc5ff72b-a73f-4989-a393-a12230d4901a	d65dd084-958c-4340-bb0a-6e28847ca76a.FPKM.txt.gz	7b4c1d2b501f4eeb7b55c6d6586b62fd	302493	released
2efa79d4-1b34-4e8e-bb7e-e00667d59fcc	ba6d72e1-15f0-453e-8fa7-ba869a9b044c.FPKM.txt.gz	80d6e7208be10c2a62c0451bdcfc9844	337981	released
ee81da0e-39c5-45df-aa39-f42708d296b9	9331a40c-2daf-4c75-b237-1937c988a7cb.FPKM.txt.gz	a7dd17badd0574f80488c0422c56f428	319195	released
a1f7076f-af68-407c-8722-d54a9fe2458e	e2608775-9b16-4710-983a-00916f4064e1.FPKM.txt.gz	009058df0015ef4408e7c582cb4c2ca5	317093	released
4c012681-e5ab-48f1-8ea9-f81e9ec1bcf3	78d90a43-ba72-4329-a810-94e1f4b9b207.FPKM.txt.gz	c2597acbd8c0e3c32318c20a8e5004c8	326114	released
4eb23122-3ff7-4c31-975b-a87d5e9dd6d8	613ede80-6487-4a41-b97f-b2ac65b12f9b.FPKM.txt.gz	aea5473bba33930f627e25412756697f	304163	released
3bfa1b0d-85ef-4154-9209-9f79618b09a7	f0367958-db3c-41f0-b2f5-068e013f4aab.FPKM.txt.gz	9e851d54166be18158eaf827ba35d5c3	311557	released
fcb96ac3-a09e-421a-8f9b-d2b8211f3145	3adcfc10-307b-403e-bfab-7aebbef35226.FPKM.txt.gz	8d3b75bbe96f7c55befd3710ce9bebce	310872	released
20967d03-a83f-48c5-aba3-2fafe357ee97	dba4b174-0e9d-4c34-ae04-71f6e1f355a8.FPKM.txt.gz	1ae2edb94c18e304627d1b317715c51f	320234	released
a15ae7f1-d35d-409e-929d-74b241ee971b	80620e82-28a0-428d-872b-c533200b9c60.FPKM.txt.gz	bbf1f4e79a76b805d6952b9753ff9c01	320905	released
3723e2fa-0cd5-43c6-a116-4c13bfaec8ce	31988942-34d8-4d79-9e41-6b5ed9f27dad.FPKM.txt.gz	8f25bfe071b987b48b7c302d8179f144	341517	released
1cf9e1d2-2e86-40cf-9249-4b03625fae89	a9bd31eb-04c7-431f-bda0-ec3656a1071e.FPKM.txt.gz	a70e586d4c27fe4f42ea34de77a98d2b	326335	released
92588ca8-260a-467c-b9cf-7a9842175cc3	4deb2bac-81f6-4f4b-b4cc-5d986884b787.FPKM.txt.gz	7b1ed2c56575d992bd58a1a739fd98a2	319111	released
18ff4ce4-763e-4bef-b454-dc46b0bd858a	bdd494b6-f73d-4018-99e3-dca932cda316.FPKM.txt.gz	446a616be6516990cfa2788566889a3e	322664	released
6f65b928-637d-4531-b87e-b2f19cfb2894	1b7ee0b6-bbe5-44e1-be26-3ff7ea801246.FPKM.txt.gz	301f8b0f4dc0885768bbcd0e914eca0c	318570	released
509ad762-8685-4874-a9cb-40bd2a1c2c85	a602735f-d681-4456-99c6-d38fec0e1866.FPKM.txt.gz	f17ee499e657fe33a1d9b07ca8e55792	327157	released
cad0e48e-d004-424b-9ea6-4be3bfc1ea28	83288b51-af57-4692-9f9e-e0a8a07cb875.FPKM.txt.gz	dfccfd23e53cc0cde04538a95edf01f8	327385	released
708826d2-ed37-4f2d-a08d-9cb361b38b4b	59f40c17-68ba-4c26-80f3-95182b14ce58.FPKM.txt.gz	bf2f6a3993d7999237bcba923007c370	326121	released
e73c9836-b9f8-4fd7-a82f-93fc2ed49199	ff41a6b6-d3d3-4cf8-99c2-700419dd98ce.FPKM.txt.gz	43aaef467770d7e50c5a2d2dcc87c0fb	322183	released
0c6f5152-b9a3-42d5-9954-8dfcba4d1c11	c161ad0e-8ed6-49d7-9eca-a7fd2ef7ec23.FPKM.txt.gz	178820fa811390b3bf4a982cc7be5a97	322338	released
060cd538-7228-4706-ae9a-417b006c57a3	580a0da9-b63a-4fd9-8a67-2ed8f0ffb4c3.FPKM.txt.gz	78be2372a445f858adab88d1764d4d3b	327419	released
aa2ba7ab-c1ec-418a-a18c-3255c435960b	a6f5f8d1-a489-4212-bca9-6396190f9433.FPKM.txt.gz	10bcebda0b4f4108db61261e4a5e5d02	322717	released
0bd19bb8-9a9c-40ab-aaad-74ca8a7a1658	bc168c49-ff0b-451b-8c27-ea659dff4e86.FPKM.txt.gz	300d4fea1fcdd1a5b3911e23d0a3d3cf	322976	released
18f3d457-b79c-4cee-a4f2-e5af91252323	328b74ae-659b-4c95-97f6-4c4c80a0fbae.FPKM.txt.gz	324e6a61a5b88d5a4e8ec22ffd48e7e5	301638	released
d0da10eb-d935-41de-bab8-4210f31e287e	7fd67039-ee5f-4ed1-b246-ea695658f30a.FPKM.txt.gz	f45608fa2f64db6f7cf0c844ad31960b	303816	released
37d29d54-5db0-4796-b17d-978eb726a16a	604c6e4e-c493-4be3-8188-ff50d2e2843c.FPKM.txt.gz	e4fa4e396d43ba18005e958ec9302fe1	325010	released
2b9e2c55-b3a6-450f-822f-d6bbfd9404f7	5c94aed8-11dc-492e-9673-6c727094055f.FPKM.txt.gz	d4b45b70e9a201653645256c39c6e8be	324263	released
38672f4a-ebf2-4c7c-a904-e97fddc47ed7	de9cae36-43bc-4059-acab-defbeee348ca.FPKM.txt.gz	b213b551ae77f9c13c57775c98bb4941	321980	released
e98e757f-3e48-4ba0-9c1b-b6733276886a	0e6e51fc-78ea-46fe-a1af-fd0d7b77439d.FPKM.txt.gz	591c2caf692fee023082e86e1bf309e8	307887	released
e1ff565c-7e8c-44a3-b579-b270adbe96fe	19e2c6f1-7e90-44e1-bde0-01e8608acc8d.FPKM.txt.gz	e3b1dbc15f9d2aa24a5090ba6ee06cbc	299926	released
367d801a-9154-4a2f-9902-011c43648af9	5896ff4b-fc47-47da-bcec-20d113c5b088.FPKM.txt.gz	9dcf0294a35705aee5a60a1a615e875c	319496	released
992b6934-e946-4bf0-9250-2a9cf0568ec2	fa6a16c4-9eb9-4f04-a784-1a84f57cb479.FPKM.txt.gz	855abfead35c6fae5b6ce4b5d75e6109	302038	released
e4142ffb-790d-4c91-930b-8db0d3eb330a	aa9a48f3-f369-405a-9a4d-2ec5020f1980.FPKM.txt.gz	fe9bbd2e558b349897dce7bdcb5298b7	320271	released
1418fc9b-1ae1-4fc3-a85f-4a21ca3086e6	a54e27ec-9f07-467e-bb21-aacb09156aa2.FPKM.txt.gz	c2100c3ac1085f040278cc724862f8cd	318591	released
d3caa569-cb3f-440b-b60c-9fd6502ab01e	1c59f687-99b5-4147-8f21-2d4f1c447458.FPKM.txt.gz	516e8c247426af5a590db4038786091e	328597	released
a1be36f9-44a0-494c-85c1-0a5f6632ec80	765bc0f3-f8d2-429c-8374-77a467100691.FPKM.txt.gz	c37a5af3342fcd25a57d93b34eb9a866	326022	released
ce486a6f-bb8b-429a-aafd-40ffb46550dc	8aac8cb8-d67a-461b-95de-1459070bfa76.FPKM.txt.gz	08c1877947dbfdbec3720055ea985e5b	305165	released
c7670185-5128-4d98-b5b7-aae073114470	767bdb1b-9c47-4d7f-ab9f-5d5893b44fe7.FPKM.txt.gz	f3ccaf86cb5bcf9cb6c9bce84729362d	321448	released
cd27ddaf-9431-4f7d-9d45-f3f4dd6156be	367b554d-7e77-46eb-8082-f1d4d7184ee0.FPKM.txt.gz	88f4b291c4153cff48e9f505a65575d2	322198	released
e585d237-4ebd-4898-9767-542d04f4e49d	a314b678-f774-4827-bd9a-60743e3c4a3d.FPKM.txt.gz	4f842d4168d3d851d9077e509097087c	328167	released
84f43783-9b63-4d04-9340-20b39ede7c19	cc914b9e-1bc1-407f-ac7e-4b44cc1847bd.FPKM.txt.gz	a16505b3dd21f0569122e3125bc3422a	312421	released
450b09de-d6c5-49d7-84b7-03fbb1d44888	8ecfadf2-4c98-4d6a-b36f-5123f2d8ba71.FPKM.txt.gz	e8fbead35434aa2df96d14db86c20898	317088	released
ab8e100a-b3bd-4a00-94d7-282686ba1b8a	9693cca3-7368-45ec-a684-130c415c9441.FPKM.txt.gz	a11fa5e5f6ecef2b70a2e166cbd9b1a8	330307	released
85cdf54d-8945-4c46-974f-73da40bab0ad	de373a05-1b10-43c1-8824-e63fb87e706e.FPKM.txt.gz	0a5c81e2659ed06f089087c0ee7677c1	326413	released
23735039-36e9-4029-bb57-e2ccab9598ed	f49764c5-6b18-435a-90de-64f114a4ce89.FPKM.txt.gz	a08be81e40ae0f0b5b561f709b381916	520882	released
2a488529-e555-46f0-b538-ee9c9ccc5345	c89b6a61-ea39-47aa-bd62-69f78275497f.FPKM.txt.gz	38892f87b9c5600c4969ed885531c961	314971	released
30a6e42d-81de-4837-abb4-84a3687f60de	2f601196-beaf-4a1e-91ee-72ef1de17f98.FPKM.txt.gz	9b1e69a722e1b72fce6bb8fbccf26214	521787	released
7f449457-3a65-4ecd-9726-a1a5c29232e3	5be3488c-0fd3-4130-b941-4c01430f2cee.FPKM.txt.gz	37408696a4bf7d2a94a939ee81102f9b	324188	released
6694923c-6ac6-4ba8-bddc-b35f438924b9	50b79e4d-0e67-4d79-914f-924e0ea920d9.FPKM.txt.gz	f1b5f747969ff7bda8b09f77b14bb447	506309	released
a0f31602-503b-4964-b68c-1ef996536a74	b5514b40-5b8b-4faf-a202-49438c386032.FPKM.txt.gz	b678fcdf3f1f379e796a6feac6e01a43	462943	released
b6be1211-c16e-4d5c-8506-3f5cfba093ff	3ba04cbc-78e5-49b9-8698-d3db06dc81ec.FPKM.txt.gz	d9f279ece152c90ccd3772c9ef88b6da	317294	released
cb7fc0ac-3efd-49e3-b724-c2a57047b978	aedf20d5-95cf-47ae-8ad9-3bad2d1bf6d1.FPKM.txt.gz	57b3da30903ed4c57faa1e1a8ae158e1	298805	released
6a4661b2-2e4d-4505-bc97-c5f1dc3bebb8	808d8b69-65a7-4732-82a7-d13bbe8f4daf.FPKM.txt.gz	15293eb0b3e3a0f7c6933428ce046339	305034	released
5d25f7a4-2a5a-43dd-8e76-2c9a4374f36e	7cf08dc6-3420-4943-bd70-3456433bc2d8.FPKM.txt.gz	cdd6831caaa47704575b32ff778fed3e	306145	released
670558f6-e1bb-4e96-89b3-9a34188003f7	cb16971e-214b-4b17-9efb-3e5a75830337.FPKM.txt.gz	e2f3d338c2fe04776d890028db7b2dfb	327451	released
9db62e8e-07aa-40c4-b6bc-b1d1e06b675c	5acbaa1c-1958-4c79-99f8-0fc6a6c4b9c1.FPKM.txt.gz	2dad2293f6867c0c467beb48c5f85a21	316774	released
eb2f5904-b88f-42ef-b973-e38f4ad81269	b5e443d1-dc57-4cbf-866f-cb2c3f3ce6df.FPKM.txt.gz	52a00450af0d866ce71afb0710c298fd	312311	released
ac6c0144-4f56-426e-b2ea-12cef71fc6a5	0ee8d221-9e03-4192-8cd9-9ffecb0012d5.FPKM.txt.gz	e5f1be77599c9f375383dab575aae280	319205	released
473cd2c4-0326-4ba9-b5a3-db5f19df680d	a28539a2-b8f1-486d-93c4-beb1f886a86f.FPKM.txt.gz	45a9531e632510da9e7dc1a14e1150d8	309554	released
a27ce242-7acd-4d78-8959-944cc9c5829f	18e00d7f-87dc-42be-af6f-49299e778b67.FPKM.txt.gz	b6a5803ee6fe93b97b328cafc2fb392a	309599	released
095e32b3-7b05-4f75-8251-a0504ad6cef1	c1de2ff2-07b0-4fd8-a258-bf6df05a534f.FPKM.txt.gz	bec0e390b9f9bf987ab4ae11524a4826	328152	released
8c3312a9-0258-4aa8-9acc-c63a10a2971e	2ad47d5b-9ae9-484d-b7cd-7b16e40f1060.FPKM.txt.gz	b5707e8882c8a832b08e0fbfcd837037	313006	released
aff2e619-b8af-4d6d-a850-dc9fedac8f66	4a3b06d6-cafc-4cae-8849-4f27050baf8b.FPKM.txt.gz	4a1b2ee9683fc0d9cbea1794f809cce6	322482	released
69661df5-657b-4d46-a430-36277a65b546	d53ce8a8-9d3c-4739-bb22-6738fb83703b.FPKM.txt.gz	681feb01d8088bbf89a53a18d2c723f2	279254	released
228ba37f-eae1-4c3a-8aac-63fbaab908fc	dbaf4c1c-fac0-4bcc-82b7-e1b832e21754.FPKM.txt.gz	3198acae2cf3f46ba1f0004f7dc62981	311293	released
9f15559e-bec2-43ff-8782-03912c66e5ea	6d8185d7-84cb-4773-8abb-4f56ec61ce0d.FPKM.txt.gz	2f0b4fc803cc1ecebd57efc6a678e83b	319148	released
a52dbd47-6c00-4b88-88db-83529c9746bb	b3d08b7b-78d2-4a86-83a4-471ab19e411d.FPKM.txt.gz	c8e1f41bd8bd4ef4e102eedce894f44b	320025	released
69269716-4a8d-4899-955c-a5dae4203a43	e17a7ff0-fe84-4754-8db2-261b4db37d61.FPKM.txt.gz	0a4c52fc20bf69d4e961472920f7be92	301577	released
0369c973-b3d6-4a8f-9242-aa3e56fb956c	6a3f1924-b6c0-4e9e-b99e-f46434e93fb2.FPKM.txt.gz	120ecf0441fc4b7f425c0d4d90641690	310133	released
bd112dac-b3d3-47f8-a0b1-564b1396562e	d47c15f0-ab80-418e-928d-d91999296f73.FPKM.txt.gz	8c915dceb052dd047c21e18559602da4	304904	released
1de61eb3-d801-4ed7-b5f4-d77a12293bcf	f911c0f1-39d9-4158-80ae-1aca18e004fc.FPKM.txt.gz	17a74707b6fc06824be189a12affcb44	329658	released
3d8c9fde-1666-44c0-b214-e9e820b3765b	6a09a4be-0eea-46fe-aef2-5952b80baeae.FPKM.txt.gz	bfeb063af67ff91a3ae17f77909be14b	314065	released
3657e188-1078-4dc5-8c43-f35a227916ba	a26b34b0-a277-41d3-b5ed-6110e85cd488.FPKM.txt.gz	db55e4227e3d9a33e2d1286b96b9213d	333010	released
79010e34-5474-4466-8efd-fcd1e9a9ac0c	526a49e9-f019-4042-929e-c3469b18a0b3.FPKM.txt.gz	2e30d633bd1697015cef08fd8c862266	323613	released
1b9222b4-d0e0-4ad0-a5e0-e58fb98c1431	96665792-0aab-4bb0-958c-6f7235987e6d.FPKM.txt.gz	6951c9451214cc75123a07ca50b5a947	332913	released
bfc3bb87-4d67-49d1-8823-848ba2fb5525	f29a2c51-cc91-485a-86f2-4d127a7b274f.FPKM.txt.gz	ded3800f18527ea6b5ff8c2153bc1260	322937	released
2deec373-7a27-4ee1-b7de-0574b57d6c43	0a25b201-f6bd-466c-9af5-127ab45a33b4.FPKM.txt.gz	96832e15ea1720d81149d2811213a45e	326546	released
99bad8c5-f2fd-4055-a7df-f4dbca0d3ced	2debdf02-4463-467d-8699-19329c6e305c.FPKM.txt.gz	5e9c361c292ee8ddfa949686febc8317	311582	released
fed67774-eb4c-48e9-9bf7-7367e2671ee2	78177300-3d94-438d-a9a7-ddf4f406a6c2.FPKM.txt.gz	44dbdd369db39df64ee8e8cf0db387e5	616460	released
6371745b-3d40-49a6-a9fe-ad1292f159e6	a8a43db5-2fd8-480c-93fa-dc009791cc5c.FPKM.txt.gz	ed43234d0bdef0471f7bed102ed2e00d	508829	released
5df4b66f-e4a1-4568-b3a0-35e12a067433	9f319663-ea43-4e7f-b0f1-fce782186c12.FPKM.txt.gz	61d06ca368f4c3d67f5e88a7b730dbde	325467	released
9ffec19b-433e-4ac6-9fc0-61df6bdecc03	9f4d7c11-2e4e-41a0-8553-205a7339f6ab.FPKM.txt.gz	8ba8c706e34dd134af26e3c21cde9db7	481944	released
fd863b66-ccc8-42e1-8834-515b790b4835	f5bcd5f6-3c83-4e57-b572-b46ef606b702.FPKM.txt.gz	c60ca1e992f425eed15285d85942fe58	319489	released
e082e387-a28b-40ab-bf13-489ac72824da	87f08d8b-b5d2-4031-8f74-cad08872bc50.FPKM.txt.gz	213ee73af0151b04e37e7f78aa6b4023	295174	released
